3.0,3.0,2.06655,3.0,1.81612,3.0,1.7268,3.0,1.56893,3.0,1.58651,2.96232,1.48126,2.90711,1.40983,2.8923,1.33526,2.69876,1.29003,2.7064500000000002,1.2368000000000001,2.63081,1.19456,2.55867,1.10872,2.47211,1.135,2.40303,1.1632500000000001,2.3099600000000002,1.10907,2.22995,1.10842,3.0
3.0,3.0,1.4579,3.0,1.0,3.0,1.0,3.0,2.36217,3.0,1.58881,3.0,3.0,3.0,1.0,3.0,1.7064599999999999,3.0,1.0640100000000001,3.0,3.0,3.0,3.0,3.0,1.59112,3.0,1.37255,3.0,1.0,3.0,1.0,3.0,1.0,2.0
3.0,3.0,1.83684,3.0,1.89831,2.99999,1.84803,3.0,1.8072300000000001,2.94055,1.64849,2.95735,1.70215,2.93719,1.65588,2.9448600000000003,1.71894,2.90137,1.56617,2.86043,1.52692,2.82987,1.4878,2.8407999999999998,1.52863,2.7622400000000003,1.4163000000000001,2.65723,1.31206,2.68714,1.35463,2.64727,1.32774,3.0
3.0,3.0,1.13299,3.0,2.2228,2.85492,1.60104,3.0,1.8791,3.0,2.35147,3.0,2.07772,3.0,1.85233,3.0,1.0,3.0,1.0,2.61831,2.15803,3.0,2.62349,3.0,1.82988,3.0,2.35924,3.0,1.33506,3.0,2.88428,3.0,1.81174,2.0
3.0,3.0,2.0738,3.0,2.0342,3.0,1.94437,3.0,2.08764,3.0,2.19651,3.0,2.20328,3.0,2.12785,3.0,2.10561,3.0,2.27087,3.0,2.44758,3.0,2.4175,3.0,2.20033,3.0,2.36743,2.95603,2.4864100000000002,3.0,2.32492,3.0,2.46712,3.0
3.0,2.5093199999999998,1.0600399999999999,3.0,2.26708,1.9648,1.0,3.0,1.0,2.43685,1.0,2.0,2.0,1.0,1.65735,1.6231900000000001,2.03623,3.0,1.0,2.0,2.0,2.0,2.0,1.83747,2.92236,2.39752,2.26501,2.0,2.0,3.0,2.23188,2.0,2.0,2.0
3.0,2.99645,2.06468,3.0,1.98764,2.97811,2.02498,2.96112,2.02312,2.99274,2.07808,2.89323,2.10346,2.94212,2.05269,2.88809,2.1112,2.86104,2.08631,2.81633,2.1183,2.83668,2.14442,2.81329,2.13412,2.79476,2.13638,2.7911,2.15379,2.77122,2.1593,2.70941,2.12015,3.0
2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0
3.0,2.67065,2.02528,2.66626,2.05031,2.57197,2.18761,2.08776,2.34081,2.63621,2.12131,2.62099,2.14285,2.78637,2.10976,2.58373,2.18151,2.14395,2.41224,2.53888,2.21326,2.5141999999999998,2.22625,2.48838,2.23724,2.46167,2.24618,2.43433,2.25306,2.40663,2.25792,3.0,2.3303599999999998,3.0
2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.28125,3.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.5625,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0
3.0,3.0,1.99388,3.0,1.90166,3.0,1.92351,3.0,1.89395,3.0,1.88927,3.0,1.60511,3.0,1.84384,2.92124,1.68116,2.8647299999999998,1.65466,2.91693,1.55928,2.9606,1.53134,2.81874,1.59628,2.82681,1.57769,2.75784,1.61769,2.80448,1.59425,2.74354,1.54961,3.0
2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0
3.0,2.9607099999999997,2.07088,3.0,2.04296,3.0,2.09313,2.90169,1.94856,2.89263,2.0258,2.8325,1.93858,2.87534,2.09831,2.76544,2.0028,2.75206,1.94705,2.65961,1.92095,2.6415800000000003,1.94071,2.55677,1.92295,2.58051,1.97795,2.49664,1.98749,2.5131,1.99985,2.52099,1.99818,3.0
2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0
3.0,3.0,1.93818,3.0,2.02942,3.0,1.94869,3.0,1.98293,3.0,1.88274,2.8449299999999997,1.94798,2.93392,1.93402,2.6917,1.92621,2.65731,1.79633,2.9491,1.68442,2.80852,1.68346,2.84932,1.6516199999999999,2.72529,1.7082600000000001,2.73094,1.6142400000000001,2.5435600000000003,1.73716,2.64207,1.60513,3.0
3.0,3.0,2.5782,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.3720400000000001,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0
3.0,3.0,1.91286,3.0,1.82737,2.8663499999999997,1.18221,2.94817,2.61053,2.95473,1.58618,2.8848599999999998,1.6826400000000001,2.8793699999999998,1.76567,2.81051,1.3782,2.12245,1.0,2.90284,2.11053,2.62357,1.2145299999999999,2.55389,1.1713200000000001,2.48136,1.1341700000000001,2.4065,1.1032600000000001,2.32984,1.0787200000000001,1.86659,1.0,3.0
2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.625,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0
3.0,3.0,2.0838,3.0,2.17387,3.0,1.86692,2.98172,2.6452,3.0,2.47904,3.0,2.59113,3.0,2.70758,3.0,2.82777,3.0,2.95099,3.0,3.0,2.98042,3.0,2.91624,3.0,2.83899,3.0,2.74822,3.0,2.64358,3.0,2.52479,3.0,3.0
2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0
3.0,3.0,1.85764,3.0,1.83744,3.0,1.7634400000000001,3.0,1.92486,3.0,1.7499,3.0,1.7383899999999999,3.0,1.78025,3.0,1.61394,3.0,1.53838,3.0,1.64481,3.0,1.40339,3.0,1.5235699999999999,2.9882,1.50313,3.0,1.2418,3.0,1.2423899999999999,3.0,1.15563,3.0
3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.9816,3.0,1.0,3.0,3.0,3.0,1.14417,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1.20859,3.0,3.0,3.0,3.0,2.0
3.0,2.88208,1.85361,2.93408,1.88943,2.9210000000000003,1.8355,2.88307,1.82964,2.88462,1.68191,2.85269,1.68537,2.82116,1.64076,2.80681,1.66368,2.75243,1.52978,2.70555,1.52847,2.6615,1.49915,2.61297,1.51914,2.56804,1.45371,2.5017899999999997,1.4014600000000002,2.47075,1.4262299999999999,2.42189,1.41914,3.0
3.0,2.71253,1.97405,2.41287,1.76933,2.98019,1.90527,2.99709,1.89764,3.0,1.89049,2.58965,3.0,2.83726,1.0,2.8227,1.82137,2.8076,1.71743,1.74086,2.9273,2.51933,2.05456,2.6549300000000002,1.79608,2.93124,1.58693,2.63811,1.78099,2.86136,1.12646,1.76814,1.0,2.0
3.0,3.0,1.84101,2.72314,2.27686,2.8344300000000002,1.41612,3.0,1.71793,3.0,1.50137,2.79962,1.87473,2.76837,2.14638,3.0,2.39337,3.0,2.2659000000000002,2.96354,1.98109,2.92599,1.08662,3.0,2.14803,3.0,1.88418,3.0,1.88871,3.0,2.5337199999999998,3.0,1.42242,3.0
3.0,2.66161,1.0,3.0,3.0,3.0,1.32679,2.80893,1.59554,3.0,1.0,3.0,1.10625,3.0,2.73393,2.17589,2.70982,3.0,2.78036,3.0,2.85268,3.0,1.0,3.0,2.85357,3.0,1.91429,2.95982,1.6375,3.0,2.65268,3.0,2.34732,2.0
3.0,3.0,2.00433,3.0,1.98791,3.0,1.9704,3.0,1.92986,2.97839,1.93744,3.0,1.93456,2.97261,1.92083,2.92561,1.86335,2.94184,1.85673,2.99589,1.85752,2.94815,1.86435,2.8946899999999998,1.79149,2.89067,1.82091,2.85644,1.81448,2.83777,1.79899,2.83867,1.79234,3.0
2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0
3.0,2.91241,2.04347,2.94191,2.0228,2.94705,2.0534499999999998,2.93582,2.01321,2.91911,2.06348,2.92766,2.12067,2.92048,2.06211,2.8889899999999997,2.12722,2.83744,2.14439,2.80983,2.11849,2.77041,2.14222,2.75755,2.11299,2.7355,2.13282,2.66387,2.153,2.70925,2.10754,2.65258,2.11447,3.0
3.0,3.0,2.02461,2.99672,2.04861,2.97545,2.07143,2.61745,1.0,2.91036,2.11147,2.88462,2.5364,2.82077,2.14137,2.76929,2.15189,3.0,2.41003,2.6585,2.16371,2.60138,2.16516,2.54446,2.1639,2.48867,2.16019,2.43481,2.15436,2.38352,2.14677,3.0,3.0,2.0
3.0,3.0,2.06538,3.0,2.20746,3.0,2.26281,2.93051,2.32213,2.86773,2.39039,2.75474,2.50082,2.79555,2.5232099999999997,2.65954,2.60756,2.57619,2.6299900000000003,2.4780699999999998,2.67135,2.40553,2.6884,2.34384,2.72082,2.27712,2.72386,2.19296,2.70682,2.11372,2.72688,2.0699,2.7144399999999997,3.0
3.0,1.0,1.0,3.0,3.0,3.0,1.85625,2.0,2.0,1.0,3.0,3.0,3.0,2.17917,1.0,1.0,1.0,2.0875,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0
3.0,2.90932,2.08791,2.8652800000000003,2.16888,3.0,2.16598,2.55187,2.68154,2.70207,2.36719,2.1628600000000002,2.42739,2.5762,2.46086,2.51067,2.49618,2.31639,2.12967,2.37824,2.54462,2.31274,2.5582599999999998,2.24856,2.56527,2.18626,2.56605,2.12635,2.56101,2.06927,2.55061,2.12137,2.67739,3.0
3.0,1.35714,1.0,3.0,2.82857,3.0,1.0,3.0,1.76607,3.0,2.96161,3.0,1.62321,3.0,1.0,3.0,2.1383900000000002,3.0,1.0,3.0,1.96607,1.15714,3.0,2.5375,2.8571400000000002,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0
3.0,2.99025,1.94215,2.99793,1.86991,2.98663,1.8057,2.99374,1.74157,2.92738,1.6987,2.92651,1.62035,2.89812,1.56204,2.84922,1.47936,2.87433,1.4292500000000001,2.79016,1.40161,2.74725,1.35385,2.68282,1.31521,2.65247,1.2682600000000002,2.6101,1.24647,2.54752,1.19722,2.49195,1.1675499999999999,3.0
2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.625,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0
3.0,3.0,1.9627,3.0,1.92617,2.99601,1.88961,2.99838,1.90069,2.98941,1.86186,2.96674,1.78305,2.95288,1.74901,2.91236,1.6560000000000001,2.90581,1.67848,2.89991,1.65309,2.87874,1.62357,2.86213,1.5701,2.83172,1.56878,2.81433,1.57407,2.77919,1.52023,2.75115,1.49848,3.0
3.0,2.94598,1.97315,1.0,2.26131,1.6360700000000001,2.35639,2.69258,1.36573,3.0,1.96647,1.7098,1.9945,1.45148,2.1545199999999998,2.91921,1.5373,3.0,1.49576,1.70265,1.68546,1.26136,2.37361,2.83872,1.53266,2.52208,1.4186999999999999,3.0,1.3860700000000001,1.90366,2.20477,1.93883,2.41913,2.0
3.0,2.9816599999999998,2.00874,2.98103,1.96182,2.97565,1.94301,2.95947,1.93029,2.99004,1.95493,2.94713,1.88898,2.93369,1.8721,2.94217,1.88417,2.79682,1.808,2.88274,1.82613,2.86257,1.81261,2.8848700000000003,1.80311,2.81813,1.78864,2.78546,1.76136,2.76911,1.76905,2.74323,1.76098,3.0
3.0,2.0,2.0,3.0,2.51724,2.0,2.0,2.10991,1.0,2.0,2.0,2.0,2.0,1.0,1.77586,1.44289,1.16703,2.7694,2.63147,2.0,2.0,2.53448,2.35668,1.0969799999999998,2.44828,3.0,1.0,1.0,2.81573,2.0,2.0,2.0,2.0,2.0
3.0,2.8413399999999998,1.81638,2.43644,2.02919,2.93421,1.99733,2.87947,2.13795,2.81121,1.98211,2.88559,2.54991,2.91714,1.4251399999999999,2.75,1.7048,2.86676,1.7989600000000001,3.0,3.0,2.4661,1.8371,2.9006600000000002,1.97222,2.93358,1.98842,2.6158200000000003,1.67702,2.84463,1.74294,2.93323,1.98575,3.0
2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
3.0,3.0,3.0,3.0,3.0,2.9101,3.0,1.7303,3.0,1.16848,3.0,1.0,3.0,1.0,2.72526,1.0,1.42221,1.0,1.57948,1.0,1.0,1.4716200000000002,1.0,2.90014,1.0,3.0,1.0,3.0,1.0,3.0,1.65314,3.0,2.34845,3.0
3.0,1.32065,1.0,1.0,3.0,3.0,2.63317,2.03515,1.0,1.0,1.0,3.0,3.0,2.88683,1.0,1.0,3.0,2.8384,3.0,3.0,1.0,1.0,1.0,1.81144,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.33611,2.0
3.0,2.9565900000000003,2.08143,2.97487,1.94333,2.97165,1.91516,2.96097,1.93439,2.94717,2.01279,2.95436,1.83205,2.94612,1.80503,2.9962999999999997,1.67732,2.90343,1.6409799999999999,2.9142799999999998,1.72684,2.9013999999999998,1.70193,2.99899,1.59253,2.87244,1.65414,2.92059,1.69381,2.8395099999999998,1.6093899999999999,2.82166,1.58827,3.0
3.0,2.08333,1.79315,1.0,3.0,1.0,3.0,2.71875,2.47173,1.1785700000000001,1.37277,1.0,1.0,1.0,3.0,1.97247,2.59152,1.57887,1.57887,1.25372,1.0,1.0,1.53199,1.0,2.2381,3.0,1.0,1.0,1.61086,1.0,1.0,1.0,2.61458,2.0
3.0,3.0,1.97741,3.0,1.95506,3.0,1.93318,3.0,1.91201,3.0,2.56173,3.0,1.87262,3.0,1.85478,3.0,2.32407,3.0,1.82361,2.99484,1.81051,2.95601,1.79919,3.0,1.0771600000000001,2.8728,1.78207,2.8292,1.7763,2.78479,1.77235,2.73992,1.77019,3.0
2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,1.8125,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0
3.0,3.0,2.05812,2.94525,2.07418,2.99952,2.13231,3.0,1.98089,2.94846,2.0703300000000002,2.9571300000000003,2.14644,2.94862,2.11224,2.90896,2.20119,2.96741,2.16265,2.99695,2.14258,2.90784,2.1641,2.91667,2.22431,2.88423,2.23571,2.88568,2.22511,2.78324,2.29576,2.83574,2.31166,3.0
3.0,2.17188,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.38646,1.3229199999999999,2.8052099999999998,2.36146,2.51979,2.14375,2.0,2.0,1.0,1.7291699999999999,1.15208,2.9625,3.0,3.0,1.0,2.67708,2.0,2.0,2.0,2.0,2.0
3.0,3.0,2.09771,3.0,2.12197,3.0,2.22574,2.98602,2.09237,2.9493,2.19211,2.92992,2.24288,2.89241,2.28343,2.85529,2.26721,2.83656,2.33129,2.83393,2.31698,2.74829,2.39597,2.76193,2.34658,2.68452,2.42746,2.62764,2.4603099999999998,2.56791,2.47033,2.54252,2.50903,3.0
3.0,2.01667,1.64375,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.12292,1.45,2.22813,2.82813,3.0,1.57708,2.0,2.0,2.08333,1.0,1.89375,1.83333,3.0,1.23333,1.0,2.18854,2.0,2.0,3.0,1.72708,2.0
3.0,3.0,2.1680099999999998,2.99352,2.16334,2.94616,2.33347,2.91759,2.2261,2.9140800000000002,2.37107,2.8425000000000002,2.46899,2.81011,2.49225,2.78473,2.48311,2.65091,2.56977,2.56553,2.58071,2.55586,2.6471999999999998,2.48311,2.55236,2.43317,2.69129,2.35684,2.76147,2.33921,2.66844,2.22101,2.7868500000000003,3.0
3.0,2.63816,3.0,2.20833,1.0,3.0,3.0,2.87719,2.30921,1.33114,3.0,1.94079,2.58772,2.01754,2.05044,1.48465,1.0,2.14254,1.96711,2.32675,1.5614,1.0,3.0,2.80921,1.0,3.0,1.9386,3.0,3.0,2.20614,1.0,3.0,3.0,2.0
3.0,3.0,1.5854300000000001,3.0,2.76131,2.8706,2.18593,3.0,1.90075,2.93844,2.4798999999999998,2.6545199999999998,1.8392,3.0,2.00879,2.97613,1.49874,2.80025,1.75503,2.88065,1.80905,3.0,1.87688,2.93593,2.10678,2.9289,1.92751,3.0,1.72613,2.4397,2.19849,2.51382,1.94598,3.0
3.0,2.84783,2.10598,3.0,2.3913,3.0,1.0,2.66938,2.08424,3.0,2.27038,3.0,2.6059799999999997,3.0,2.35507,3.0,2.02672,2.58424,1.56975,3.0,2.63496,2.8913,2.26585,2.91033,1.6666699999999999,3.0,2.15942,2.37681,1.98053,3.0,2.22464,3.0,2.37409,2.0
3.0,3.0,2.28046,3.0,2.02477,3.0,2.07764,3.0,2.04317,2.98762,2.33266,3.0,2.05489,3.0,2.04384,2.9575,1.75402,2.8437099999999997,1.91332,3.0,2.0415,2.99933,2.2737600000000002,3.0,1.60944,2.96414,1.97826,2.86747,2.2336,2.94578,1.77979,2.80355,1.92671,3.0
2.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2.65625,2.0,2.0,3.0,1.0,2.0
3.0,3.0,2.6778399999999998,2.81309,2.82021,2.43019,3.0,2.20619,2.80541,1.56128,3.0,1.20865,2.7709200000000003,1.0,2.40268,1.60954,1.4136600000000001,1.02093,1.57178,1.26917,1.23661,1.62329,1.02509,2.41366,1.0,2.41778,1.06704,2.25773,1.0,2.9356999999999998,1.64778,2.98816,2.03446,3.0
3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,2.0,2.0,3.0,1.0,3.0,1.0,2.0
3.0,3.0,2.03529,3.0,2.18281,3.0,2.26968,3.0,2.25068,3.0,2.28778,3.0,2.38643,3.0,2.3167400000000002,3.0,2.65701,3.0,2.53846,3.0,2.61267,3.0,2.59457,2.89593,2.6832599999999998,2.89502,2.71374,2.85611,2.67149,2.74389,2.85611,2.71493,2.75837,3.0
2.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,1.25,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0
3.0,2.96087,2.0862,2.9676,2.19279,2.96026,2.27451,2.9804399999999998,2.35052,2.92867,2.46281,2.86265,2.52517,2.8282,2.58794,2.73242,2.6906499999999998,2.69003,2.7314,2.54473,2.6882,2.48339,2.76197,2.4061500000000002,2.74689,2.33401,2.83796,2.24944,2.86061,2.13756,2.86835,2.09048,2.86285,3.0
3.0,2.69444,2.38889,2.0,2.0,1.67063,2.69841,2.0,2.0,2.0,2.0,2.0,2.0,2.20635,1.75794,2.21032,2.19444,2.46429,2.7817499999999997,2.0,2.0,2.0,2.0,2.73413,2.27381,2.7619,2.63492,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3.0,3.0,2.0507,3.0,2.10827,3.0,2.19498,3.0,2.28453,3.0,2.34826,3.0,2.38261,2.94575,2.42881,2.89126,2.50391,2.75906,2.58801,2.8064400000000003,2.59962,2.79578,2.62758,2.66643,2.63942,2.59417,2.69435,2.49538,2.72684,2.47027,2.7168900000000002,2.33381,2.75243,3.0
2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0
3.0,3.0,2.04078,3.0,2.11982,3.0,2.16159,3.0,2.27921,2.98703,2.30889,2.92745,2.37639,2.91118,2.39749,2.81939,2.46059,2.78619,2.4699400000000002,2.794,2.56282,2.70331,2.58129,2.67077,2.59723,2.58903,2.6099,2.53952,2.60932,2.45312,2.63636,2.40442,2.62658,3.0
2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0
3.0,3.0,2.24168,3.0,2.4859,3.0,2.72973,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.77128,3.0,3.0,3.0,3.0,2.74468,3.0,2.89647,3.0,2.64628,3.0,2.38255,3.0,2.10819,3.0,1.8263,3.0,1.18617,3.0,3.0
2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0
3.0,3.0,1.93396,3.0,2.6293699999999998,3.0,2.09557,3.0,2.2028,3.0,1.0,3.0,1.5944099999999999,3.0,1.84149,3.0,2.04895,3.0,1.38462,3.0,1.73427,3.0,1.0,3.0,1.4195799999999998,3.0,1.18628,3.0,1.0,3.0,1.21445,3.0,1.51748,3.0
2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0
3.0,2.92277,2.07804,2.92679,2.16251,2.89702,2.24618,2.84111,2.35197,2.78801,2.42196,2.70716,2.46983,2.70796,2.56476,2.60459,2.642,2.51247,2.64924,2.3990299999999998,2.66975,2.34232,2.68343,2.23693,2.76146,2.18765,2.7388500000000002,2.09694,2.71038,2.02735,2.77072,1.95977,2.69509,3.0
3.0,2.6819800000000003,1.82686,2.82332,2.21908,2.46643,2.32862,2.25795,2.58304,3.0,1.84806,2.0106,2.44523,2.0106,2.38869,2.18681,2.41168,2.10567,2.36353,2.04325,2.3074500000000002,1.99917,2.24936,1.97138,2.19405,1.95686,2.14481,1.95221,2.10349,1.95415,2.07064,1.95987,2.04586,2.0
3.0,2.74852,1.97189,2.6568,1.94822,2.80621,2.02811,2.85947,2.02515,2.63462,2.08728,2.71598,2.0784,2.73077,2.05178,2.7855,1.72189,2.65976,1.98521,2.78698,2.06953,2.34615,1.81361,2.6538500000000003,2.02811,2.61009,1.93363,2.5355,1.78846,2.59024,1.85947,2.56361,2.02959,3.0
3.0,2.39179,1.93657,2.97464,2.04328,3.0,3.0,2.35821,2.15299,2.5447800000000003,2.1306,2.61567,1.1791,2.57836,2.6791,2.66791,1.89552,2.46642,1.88433,2.6557399999999998,2.14792,2.83209,2.45522,2.47015,2.16418,2.49309,2.1463,2.32463,1.97388,2.39118,2.13521,2.34411,2.12755,2.0
